[INFO ] [2021-06-19 21:17:40,280] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 15:25:15,534] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 15:25:21,879] OS name = windows 7
[INFO ] [2021-07-09 15:29:26,646] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 15:29:32,832] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 15:29:32,901] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 15:29:38,837] OS name = windows 7
[INFO ] [2021-07-09 15:44:16,381] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 15:44:23,081] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 15:44:23,156] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 15:44:29,075] OS name = windows 7
[INFO ] [2021-07-09 16:10:54,377] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 16:11:01,129] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 16:11:01,196] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 16:11:07,096] OS name = windows 7
[INFO ] [2021-07-09 16:17:16,846] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 16:17:24,659] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 16:17:24,977] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 16:17:30,957] OS name = windows 7
[INFO ] [2021-07-09 16:18:11,840] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 16:18:19,178] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 16:18:19,275] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 16:18:25,174] OS name = windows 7
[INFO ] [2021-07-09 16:23:38,628] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 16:23:44,869] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 16:23:44,935] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 16:23:50,964] OS name = windows 7
[INFO ] [2021-07-09 16:59:52,734] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 17:00:00,866] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 17:00:00,928] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 17:00:06,844] OS name = windows 7
[INFO ] [2021-07-09 17:12:27,993] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 17:12:35,459] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 17:12:35,514] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 17:12:41,410] OS name = windows 7
[INFO ] [2021-07-09 17:18:22,811] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-09 17:18:29,181] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-09 17:18:29,260] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-09 17:18:35,225] OS name = windows 7
[INFO ] [2021-07-10 15:13:34,300] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-10 15:13:42,065] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-10 15:14:46,030] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-10 15:14:52,011] OS name = windows 7
[INFO ] [2021-07-11 15:23:55,892] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-11 15:25:42,839] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-11 18:16:29,593] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-11 18:16:36,469] OS name = windows 7
[INFO ] [2021-07-13 00:18:40,822] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-13 00:18:40,825] OS name = windows 7
[INFO ] [2021-07-13 09:35:01,823] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 09:37:05,680] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 09:37:23,477] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-13 09:37:29,212] OS name = windows 7
[INFO ] [2021-07-13 09:39:10,950] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 09:43:55,370] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 09:43:55,442] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-13 09:48:03,591] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 09:51:21,618] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 09:55:24,278] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 10:02:34,155] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 10:02:55,342] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-13 10:03:30,669] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 10:03:39,290] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 10:03:39,374] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-13 10:03:46,635] OS name = windows 7
[INFO ] [2021-07-13 11:10:07,579] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 12:06:59,187] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 12:25:14,025] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 12:25:21,090] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 12:25:21,166] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-13 12:25:27,212] OS name = windows 7
[INFO ] [2021-07-13 12:26:11,130] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 12:33:00,910] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 13:15:01,643] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 19:22:23,075] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 19:25:35,079] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 19:25:43,947] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-13 19:25:44,017] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-13 19:25:49,900] OS name = windows 7
[INFO ] [2021-07-13 20:16:53,830] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-13 23:41:02,999] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-07-14 13:20:51,118] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:21:29,376] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-14 13:21:31,244]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:21:31,248] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-14 13:21:34,242] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-14 13:21:34,663] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-14 13:21:34,798] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-14 13:21:34,885] User_01_Register - Step 06: Enter to Email textbox with value testing26271@live.com
[INFO ] [2021-07-14 13:21:34,971] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:21:35,574] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-14 13:21:35,646] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-14 13:21:37,712] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-14 13:21:39,290] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-14 13:21:39,300] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-14 13:24:14,748] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:24:23,976] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-14 13:25:31,049] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:25:39,154] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-14 13:25:39,387]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:25:39,392] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-14 13:25:41,012] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-14 13:25:41,334] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-14 13:25:41,420] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-14 13:25:41,502] User_01_Register - Step 06: Enter to Email textbox with value testing95868@live.com
[INFO ] [2021-07-14 13:25:41,590] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:25:41,671] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-14 13:25:41,743] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-14 13:25:43,307] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-14 13:25:43,382]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:25:43,383] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-14 13:25:45,714] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-14 13:25:45,817]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:25:45,821] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-14 13:25:46,370] User_02_Login - Step 02: Enter to Email textbox with value testing95868@live.com
[INFO ] [2021-07-14 13:25:46,484] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:25:46,564] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-14 13:25:48,144] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-14 13:25:48,251]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-14 13:25:48,260] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-14 13:25:54,269] OS name = windows 7
[INFO ] [2021-07-14 13:28:31,855] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:28:41,676] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-14 13:28:41,919]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:28:41,923] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-14 13:28:44,709] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-14 13:28:45,031] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-14 13:28:45,129] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-14 13:28:45,212] User_01_Register - Step 06: Enter to Email textbox with value testing93749@live.com
[INFO ] [2021-07-14 13:28:45,296] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:28:45,374] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-14 13:28:45,448] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-14 13:28:49,741] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-14 13:28:49,842]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:28:49,843] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-14 13:28:52,594] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-14 13:28:52,709]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:28:52,723] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-14 13:28:53,457] User_02_Login - Step 02: Enter to Email textbox with value testing93749@live.com
[INFO ] [2021-07-14 13:28:53,594] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:28:53,676] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-14 13:28:55,005] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-14 13:28:55,105]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-14 13:28:55,118] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-14 13:29:01,113] OS name = windows 7
[INFO ] [2021-07-14 13:30:54,348] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:31:04,779] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-14 13:31:04,998]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:31:05,001] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-14 13:31:07,864] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-14 13:31:08,167] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-14 13:31:08,276] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-14 13:31:08,355] User_01_Register - Step 06: Enter to Email textbox with value testing23642@live.com
[INFO ] [2021-07-14 13:31:08,470] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:31:08,544] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-14 13:31:08,618] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-14 13:31:11,421] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-14 13:31:11,523]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:31:11,523] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-14 13:31:14,641] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-14 13:31:14,755]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:31:14,767] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-14 13:31:15,552] User_02_Login - Step 02: Enter to Email textbox with value testing23642@live.com
[INFO ] [2021-07-14 13:31:15,717] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:31:15,818] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-14 13:31:20,527] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-14 13:31:20,637]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-14 13:31:20,651] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-14 13:31:26,518] OS name = windows 7
[INFO ] [2021-07-14 13:34:45,502] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:34:59,601] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-14 13:34:59,846]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:34:59,849] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-14 13:35:01,626] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-14 13:35:01,891] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-14 13:35:01,985] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-14 13:35:02,074] User_01_Register - Step 06: Enter to Email textbox with value testing22791@live.com
[INFO ] [2021-07-14 13:35:02,159] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:35:02,247] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-14 13:35:02,313] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-14 13:35:04,163] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-14 13:35:05,017] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-14 13:35:05,031] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-14 13:36:24,697] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:36:36,305] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-14 13:36:36,460]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:36:36,463] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-14 13:36:40,255] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-14 13:36:40,582] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-14 13:36:41,907] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-14 13:36:41,922] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-14 13:40:10,996] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-14 13:40:20,135] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-14 13:40:20,429]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-14 13:40:20,433] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-14 13:40:22,066] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-14 13:40:22,402] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-14 13:40:22,565] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-14 13:40:22,698] User_01_Register - Step 06: Enter to Email textbox with value testing36836@live.com
[INFO ] [2021-07-14 13:40:22,799] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-14 13:40:23,060] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
